,tiempo,fecha,time_seg,lat,lon,ele,dist,time_elapse,desnivel,acum_dist,new_ele,tramo,tramos_100,bearing,wind,mult
1260,0,0,0,36.61859991028905,-4.850085508078337,419.2000122070312,26.63931741921051,0,-0.199981689453125,22382.93455859576,420.8707073194934,22,223,252.7403813685127,72.74038136851269,0.2967018964778557
1261,0,0,0,36.61902587860823,-4.850380467250943,419.2000122070312,54.1352837364358,0,0.0,22437.0698423322,420.9281045853949,23,223,258.7640033057605,78.76400330576053,0.1948506085504698
1262,0,0,0,36.61937104538083,-4.850436123088002,420.0,38.6255345893864,0,0.79998779296875,22475.69537692159,421.1276191050099,23,224,229.5175987404369,49.51759874043691,0.649214454469813
1263,0,0,0,36.61970414221287,-4.850250631570816,421.2000122070312,40.51732298203608,0,1.20001220703125,22516.21269990362,421.5270931163897,23,224,103.8620341579144,76.1379658420856,0.2395847649443281
1264,0,0,0,36.61976725794375,-4.850205536931753,421.6000061035156,8.082549591045868,0,0.399993896484375,22524.29524949467,422.0714963314321,23,225,100.88403884191108,79.11596115808892,0.188821886742375
1265,0,0,0,36.61983540281653,-4.850153820589185,422.2000122070312,8.864888612627967,0,0.600006103515625,22533.1601381073,422.7677242692815,23,225,100.25687053501693,79.74312946498307,0.17806154391650855
1266,0,0,0,36.61999935284257,-4.850006802007556,423.7999877929688,22.44910652952455,0,1.5999755859375,22555.60924463682,423.5549220307669,23,225,98.69771975340406,81.30228024659594,0.1512214802347012
1267,0,0,0,36.62009482271969,-4.849923234432936,425.0,12.96611954097997,0,1.20001220703125,22568.5753641778,424.4347478754752,23,225,98.90173497675588,81.09826502324412,0.15474030269738004
1268,0,0,0,36.62027461454272,-4.849759535863996,426.6000061035156,24.74854653647576,0,1.600006103515625,22593.32391071428,425.4029533177002,23,225,98.55314510472489,81.44685489527511,0.14872671605855622
1269,0,0,0,36.62035466171801,-4.849674124270678,427.6000061035156,11.71659513447161,0,1.0,22605.04050584875,426.373850395503,23,225,97.30875640902957,82.69124359097043,0.1272161965275974
1270,0,0,0,36.62042926065624,-4.849591730162501,428.3999938964844,11.08383158937249,0,0.79998779296875,22616.12433743812,427.3858032874473,23,226,97.05913115505491,82.94086884494509,0.12289361904838685
1271,0,0,0,36.62053386680782,-4.849470192566514,429.6000061035156,15.90424886420949,0,1.20001220703125,22632.02858630233,428.4082714832488,23,226,96.70799673344479,83.29200326655521,0.11680935212269479
1272,0,0,0,36.62060159258544,-4.849389810115099,430.3999938964844,10.40118721960606,0,0.79998779296875,22642.42977352194,429.4407922476694,23,226,96.5640460801379,83.4359539198621,0.11431377230777168
1273,0,0,0,36.62063671275973,-4.849350247532129,430.7999877929688,5.264317177433867,0,0.399993896484375,22647.69409069937,430.44022495524,23,226,96.91066286558346,83.08933713441654,0.12032159099133599
