Registro 5899 ,Potencia Media: 270 , Tiempo Total 6817 
Registro 5900 ,Potencia Media: 273 , Tiempo Total 6822 
Registro 5901 ,Potencia Media: 275 , Tiempo Total 6758 
Registro 5902 ,Potencia Media: 277 , Tiempo Total 6759 
Registro 5903 ,Potencia Media: 280 , Tiempo Total 6759 
Registro 5904 ,Potencia Media: 282 , Tiempo Total 6759 
Registro 5905 ,Potencia Media: 267 , Tiempo Total 6772 
Registro 5906 ,Potencia Media: 270 , Tiempo Total 6778 
Registro 5907 ,Potencia Media: 272 , Tiempo Total 6714 
Registro 5908 ,Potencia Media: 275 , Tiempo Total 6714 
Registro 5909 ,Potencia Media: 277 , Tiempo Total 6714 
Registro 5910 ,Potencia Media: 280 , Tiempo Total 6714 
Registro 5911 ,Potencia Media: 269 , Tiempo Total 6775 
Registro 5912 ,Potencia Media: 271 , Tiempo Total 6780 
Registro 5913 ,Potencia Media: 273 , Tiempo Total 6716 
Registro 5914 ,Potencia Media: 276 , Tiempo Total 6716 
Registro 5915 ,Potencia Media: 278 , Tiempo Total 6716 
Registro 5916 ,Potencia Media: 281 , Tiempo Total 6716 
Registro 5917 ,Potencia Media: 270 , Tiempo Total 6745 
Registro 5918 ,Potencia Media: 272 , Tiempo Total 6751 
Registro 5919 ,Potencia Media: 275 , Tiempo Total 6687 
Registro 5920 ,Potencia Media: 277 , Tiempo Total 6687 
Registro 5921 ,Potencia Media: 279 , Tiempo Total 6687 
Registro 5922 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 5923 ,Potencia Media: 271 , Tiempo Total 6745 
Registro 5924 ,Potencia Media: 273 , Tiempo Total 6751 
Registro 5925 ,Potencia Media: 276 , Tiempo Total 6687 
Registro 5926 ,Potencia Media: 278 , Tiempo Total 6687 
Registro 5927 ,Potencia Media: 281 , Tiempo Total 6687 
Registro 5928 ,Potencia Media: 283 , Tiempo Total 6687 
Registro 5929 ,Potencia Media: 272 , Tiempo Total 6745 
Registro 5930 ,Potencia Media: 274 , Tiempo Total 6751 
Registro 5931 ,Potencia Media: 277 , Tiempo Total 6687 
Registro 5932 ,Potencia Media: 279 , Tiempo Total 6687 
Registro 5933 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 5934 ,Potencia Media: 284 , Tiempo Total 6687 
Registro 5935 ,Potencia Media: 273 , Tiempo Total 6745 
Registro 5936 ,Potencia Media: 275 , Tiempo Total 6751 
Registro 5937 ,Potencia Media: 278 , Tiempo Total 6687 
Registro 5938 ,Potencia Media: 280 , Tiempo Total 6687 
Registro 5939 ,Potencia Media: 283 , Tiempo Total 6687 
Registro 5940 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 5941 ,Potencia Media: 270 , Tiempo Total 6773 
Registro 5942 ,Potencia Media: 273 , Tiempo Total 6778 
Registro 5943 ,Potencia Media: 275 , Tiempo Total 6714 
Registro 5944 ,Potencia Media: 277 , Tiempo Total 6714 
Registro 5945 ,Potencia Media: 280 , Tiempo Total 6714 
Registro 5946 ,Potencia Media: 282 , Tiempo Total 6714 
Registro 5947 ,Potencia Media: 271 , Tiempo Total 6775 
Registro 5948 ,Potencia Media: 274 , Tiempo Total 6780 
Registro 5949 ,Potencia Media: 276 , Tiempo Total 6716 
Registro 5950 ,Potencia Media: 279 , Tiempo Total 6717 
Registro 5951 ,Potencia Media: 281 , Tiempo Total 6717 
Registro 5952 ,Potencia Media: 283 , Tiempo Total 6717 
Registro 5953 ,Potencia Media: 272 , Tiempo Total 6746 
Registro 5954 ,Potencia Media: 275 , Tiempo Total 6751 
Registro 5955 ,Potencia Media: 277 , Tiempo Total 6687 
Registro 5956 ,Potencia Media: 280 , Tiempo Total 6687 
Registro 5957 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 5958 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 5959 ,Potencia Media: 273 , Tiempo Total 6746 
Registro 5960 ,Potencia Media: 276 , Tiempo Total 6751 
Registro 5961 ,Potencia Media: 278 , Tiempo Total 6687 
Registro 5962 ,Potencia Media: 281 , Tiempo Total 6687 
Registro 5963 ,Potencia Media: 283 , Tiempo Total 6687 
Registro 5964 ,Potencia Media: 286 , Tiempo Total 6687 
Registro 5965 ,Potencia Media: 275 , Tiempo Total 6746 
Registro 5966 ,Potencia Media: 277 , Tiempo Total 6751 
Registro 5967 ,Potencia Media: 280 , Tiempo Total 6687 
Registro 5968 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 5969 ,Potencia Media: 284 , Tiempo Total 6687 
Registro 5970 ,Potencia Media: 287 , Tiempo Total 6687 
Registro 5971 ,Potencia Media: 276 , Tiempo Total 6746 
Registro 5972 ,Potencia Media: 278 , Tiempo Total 6751 
Registro 5973 ,Potencia Media: 281 , Tiempo Total 6687 
Registro 5974 ,Potencia Media: 283 , Tiempo Total 6687 
Registro 5975 ,Potencia Media: 286 , Tiempo Total 6687 
Registro 5976 ,Potencia Media: 288 , Tiempo Total 6687 
Registro 5977 ,Potencia Media: 273 , Tiempo Total 6773 
Registro 5978 ,Potencia Media: 275 , Tiempo Total 6778 
Registro 5979 ,Potencia Media: 278 , Tiempo Total 6714 
Registro 5980 ,Potencia Media: 280 , Tiempo Total 6714 
Registro 5981 ,Potencia Media: 283 , Tiempo Total 6714 
Registro 5982 ,Potencia Media: 285 , Tiempo Total 6714 
Registro 5983 ,Potencia Media: 274 , Tiempo Total 6775 
Registro 5984 ,Potencia Media: 276 , Tiempo Total 6780 
Registro 5985 ,Potencia Media: 279 , Tiempo Total 6716 
Registro 5986 ,Potencia Media: 281 , Tiempo Total 6717 
Registro 5987 ,Potencia Media: 284 , Tiempo Total 6717 
Registro 5988 ,Potencia Media: 286 , Tiempo Total 6717 
Registro 5989 ,Potencia Media: 275 , Tiempo Total 6746 
Registro 5990 ,Potencia Media: 277 , Tiempo Total 6751 
Registro 5991 ,Potencia Media: 280 , Tiempo Total 6687 
Registro 5992 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 5993 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 5994 ,Potencia Media: 287 , Tiempo Total 6687 
Registro 5995 ,Potencia Media: 276 , Tiempo Total 6746 
Registro 5996 ,Potencia Media: 279 , Tiempo Total 6751 
Registro 5997 ,Potencia Media: 281 , Tiempo Total 6687 
Registro 5998 ,Potencia Media: 284 , Tiempo Total 6687 
Registro 5999 ,Potencia Media: 286 , Tiempo Total 6687 
Registro 6000 ,Potencia Media: 288 , Tiempo Total 6687 
Registro 6001 ,Potencia Media: 277 , Tiempo Total 6746 
Registro 6002 ,Potencia Media: 280 , Tiempo Total 6751 
Registro 6003 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 6004 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 6005 ,Potencia Media: 287 , Tiempo Total 6687 
Registro 6006 ,Potencia Media: 290 , Tiempo Total 6687 
Registro 6007 ,Potencia Media: 278 , Tiempo Total 6746 
Registro 6008 ,Potencia Media: 281 , Tiempo Total 6751 
Registro 6009 ,Potencia Media: 283 , Tiempo Total 6687 
Registro 6010 ,Potencia Media: 286 , Tiempo Total 6687 
Registro 6011 ,Potencia Media: 288 , Tiempo Total 6687 
Registro 6012 ,Potencia Media: 291 , Tiempo Total 6687 
Registro 6013 ,Potencia Media: 275 , Tiempo Total 6773 
Registro 6014 ,Potencia Media: 278 , Tiempo Total 6778 
Registro 6015 ,Potencia Media: 280 , Tiempo Total 6714 
Registro 6016 ,Potencia Media: 283 , Tiempo Total 6714 
Registro 6017 ,Potencia Media: 285 , Tiempo Total 6714 
Registro 6018 ,Potencia Media: 288 , Tiempo Total 6714 
Registro 6019 ,Potencia Media: 277 , Tiempo Total 6775 
Registro 6020 ,Potencia Media: 279 , Tiempo Total 6780 
Registro 6021 ,Potencia Media: 282 , Tiempo Total 6716 
Registro 6022 ,Potencia Media: 284 , Tiempo Total 6717 
Registro 6023 ,Potencia Media: 286 , Tiempo Total 6717 
Registro 6024 ,Potencia Media: 289 , Tiempo Total 6717 
Registro 6025 ,Potencia Media: 278 , Tiempo Total 6746 
Registro 6026 ,Potencia Media: 280 , Tiempo Total 6751 
Registro 6027 ,Potencia Media: 283 , Tiempo Total 6687 
Registro 6028 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 6029 ,Potencia Media: 288 , Tiempo Total 6687 
Registro 6030 ,Potencia Media: 290 , Tiempo Total 6687 
Registro 6031 ,Potencia Media: 279 , Tiempo Total 6746 
Registro 6032 ,Potencia Media: 281 , Tiempo Total 6751 
Registro 6033 ,Potencia Media: 284 , Tiempo Total 6687 
Registro 6034 ,Potencia Media: 286 , Tiempo Total 6687 
Registro 6035 ,Potencia Media: 289 , Tiempo Total 6687 
Registro 6036 ,Potencia Media: 291 , Tiempo Total 6687 
Registro 6037 ,Potencia Media: 280 , Tiempo Total 6746 
Registro 6038 ,Potencia Media: 282 , Tiempo Total 6751 
Registro 6039 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 6040 ,Potencia Media: 287 , Tiempo Total 6687 
Registro 6041 ,Potencia Media: 290 , Tiempo Total 6687 
Registro 6042 ,Potencia Media: 292 , Tiempo Total 6687 
Registro 6043 ,Potencia Media: 281 , Tiempo Total 6746 
Registro 6044 ,Potencia Media: 283 , Tiempo Total 6751 
Registro 6045 ,Potencia Media: 286 , Tiempo Total 6687 
Registro 6046 ,Potencia Media: 289 , Tiempo Total 6687 
Registro 6047 ,Potencia Media: 291 , Tiempo Total 6687 
Registro 6048 ,Potencia Media: 293 , Tiempo Total 6687 
Registro 6049 ,Potencia Media: 264 , Tiempo Total 6838 
Registro 6050 ,Potencia Media: 267 , Tiempo Total 6843 
Registro 6051 ,Potencia Media: 269 , Tiempo Total 6779 
Registro 6052 ,Potencia Media: 272 , Tiempo Total 6779 
Registro 6053 ,Potencia Media: 274 , Tiempo Total 6779 
Registro 6054 ,Potencia Media: 276 , Tiempo Total 6779 
Registro 6055 ,Potencia Media: 265 , Tiempo Total 6840 
Registro 6056 ,Potencia Media: 268 , Tiempo Total 6845 
Registro 6057 ,Potencia Media: 270 , Tiempo Total 6782 
Registro 6058 ,Potencia Media: 273 , Tiempo Total 6782 
Registro 6059 ,Potencia Media: 275 , Tiempo Total 6782 
Registro 6060 ,Potencia Media: 277 , Tiempo Total 6782 
Registro 6061 ,Potencia Media: 266 , Tiempo Total 6811 
Registro 6062 ,Potencia Media: 269 , Tiempo Total 6816 
Registro 6063 ,Potencia Media: 271 , Tiempo Total 6752 
Registro 6064 ,Potencia Media: 274 , Tiempo Total 6752 
Registro 6065 ,Potencia Media: 276 , Tiempo Total 6752 
Registro 6066 ,Potencia Media: 279 , Tiempo Total 6752 
Registro 6067 ,Potencia Media: 268 , Tiempo Total 6811 
Registro 6068 ,Potencia Media: 270 , Tiempo Total 6816 
Registro 6069 ,Potencia Media: 273 , Tiempo Total 6752 
Registro 6070 ,Potencia Media: 275 , Tiempo Total 6753 
Registro 6071 ,Potencia Media: 277 , Tiempo Total 6753 
Registro 6072 ,Potencia Media: 280 , Tiempo Total 6753 
Registro 6073 ,Potencia Media: 269 , Tiempo Total 6811 
Registro 6074 ,Potencia Media: 271 , Tiempo Total 6816 
Registro 6075 ,Potencia Media: 274 , Tiempo Total 6752 
Registro 6076 ,Potencia Media: 276 , Tiempo Total 6753 
Registro 6077 ,Potencia Media: 278 , Tiempo Total 6753 
Registro 6078 ,Potencia Media: 281 , Tiempo Total 6753 
Registro 6079 ,Potencia Media: 270 , Tiempo Total 6811 
Registro 6080 ,Potencia Media: 272 , Tiempo Total 6816 
Registro 6081 ,Potencia Media: 275 , Tiempo Total 6752 
Registro 6082 ,Potencia Media: 277 , Tiempo Total 6753 
Registro 6083 ,Potencia Media: 279 , Tiempo Total 6753 
Registro 6084 ,Potencia Media: 282 , Tiempo Total 6753 
Registro 6085 ,Potencia Media: 267 , Tiempo Total 6844 
Registro 6086 ,Potencia Media: 269 , Tiempo Total 6849 
Registro 6087 ,Potencia Media: 272 , Tiempo Total 6785 
Registro 6088 ,Potencia Media: 274 , Tiempo Total 6785 
Registro 6089 ,Potencia Media: 277 , Tiempo Total 6785 
Registro 6090 ,Potencia Media: 279 , Tiempo Total 6785 
Registro 6091 ,Potencia Media: 268 , Tiempo Total 6846 
Registro 6092 ,Potencia Media: 271 , Tiempo Total 6852 
Registro 6093 ,Potencia Media: 273 , Tiempo Total 6788 
Registro 6094 ,Potencia Media: 275 , Tiempo Total 6788 
Registro 6095 ,Potencia Media: 278 , Tiempo Total 6788 
Registro 6096 ,Potencia Media: 280 , Tiempo Total 6788 
Registro 6097 ,Potencia Media: 269 , Tiempo Total 6817 
Registro 6098 ,Potencia Media: 272 , Tiempo Total 6822 
Registro 6099 ,Potencia Media: 274 , Tiempo Total 6758 
Registro 6100 ,Potencia Media: 277 , Tiempo Total 6759 
Registro 6101 ,Potencia Media: 279 , Tiempo Total 6759 
Registro 6102 ,Potencia Media: 281 , Tiempo Total 6759 
Registro 6103 ,Potencia Media: 270 , Tiempo Total 6817 
Registro 6104 ,Potencia Media: 273 , Tiempo Total 6822 
Registro 6105 ,Potencia Media: 275 , Tiempo Total 6758 
Registro 6106 ,Potencia Media: 278 , Tiempo Total 6759 
Registro 6107 ,Potencia Media: 280 , Tiempo Total 6759 
Registro 6108 ,Potencia Media: 282 , Tiempo Total 6759 
Registro 6109 ,Potencia Media: 271 , Tiempo Total 6817 
Registro 6110 ,Potencia Media: 274 , Tiempo Total 6822 
Registro 6111 ,Potencia Media: 276 , Tiempo Total 6758 
Registro 6112 ,Potencia Media: 279 , Tiempo Total 6759 
Registro 6113 ,Potencia Media: 281 , Tiempo Total 6759 
Registro 6114 ,Potencia Media: 284 , Tiempo Total 6759 
Registro 6115 ,Potencia Media: 273 , Tiempo Total 6817 
Registro 6116 ,Potencia Media: 275 , Tiempo Total 6822 
Registro 6117 ,Potencia Media: 277 , Tiempo Total 6758 
Registro 6118 ,Potencia Media: 280 , Tiempo Total 6759 
Registro 6119 ,Potencia Media: 282 , Tiempo Total 6759 
Registro 6120 ,Potencia Media: 285 , Tiempo Total 6759 
Registro 6121 ,Potencia Media: 270 , Tiempo Total 6772 
Registro 6122 ,Potencia Media: 272 , Tiempo Total 6778 
Registro 6123 ,Potencia Media: 275 , Tiempo Total 6714 
Registro 6124 ,Potencia Media: 277 , Tiempo Total 6714 
Registro 6125 ,Potencia Media: 280 , Tiempo Total 6714 
Registro 6126 ,Potencia Media: 282 , Tiempo Total 6714 
Registro 6127 ,Potencia Media: 271 , Tiempo Total 6775 
Registro 6128 ,Potencia Media: 273 , Tiempo Total 6780 
Registro 6129 ,Potencia Media: 276 , Tiempo Total 6716 
Registro 6130 ,Potencia Media: 278 , Tiempo Total 6716 
Registro 6131 ,Potencia Media: 281 , Tiempo Total 6716 
Registro 6132 ,Potencia Media: 283 , Tiempo Total 6716 
Registro 6133 ,Potencia Media: 272 , Tiempo Total 6745 
Registro 6134 ,Potencia Media: 274 , Tiempo Total 6751 
Registro 6135 ,Potencia Media: 277 , Tiempo Total 6687 
Registro 6136 ,Potencia Media: 279 , Tiempo Total 6687 
Registro 6137 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 6138 ,Potencia Media: 284 , Tiempo Total 6687 
Registro 6139 ,Potencia Media: 273 , Tiempo Total 6745 
Registro 6140 ,Potencia Media: 276 , Tiempo Total 6751 
Registro 6141 ,Potencia Media: 278 , Tiempo Total 6687 
Registro 6142 ,Potencia Media: 281 , Tiempo Total 6687 
Registro 6143 ,Potencia Media: 283 , Tiempo Total 6687 
Registro 6144 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 6145 ,Potencia Media: 274 , Tiempo Total 6745 
Registro 6146 ,Potencia Media: 277 , Tiempo Total 6751 
Registro 6147 ,Potencia Media: 279 , Tiempo Total 6687 
Registro 6148 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 6149 ,Potencia Media: 284 , Tiempo Total 6687 
Registro 6150 ,Potencia Media: 286 , Tiempo Total 6687 
Registro 6151 ,Potencia Media: 275 , Tiempo Total 6745 
Registro 6152 ,Potencia Media: 278 , Tiempo Total 6751 
Registro 6153 ,Potencia Media: 280 , Tiempo Total 6687 
Registro 6154 ,Potencia Media: 283 , Tiempo Total 6687 
Registro 6155 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 6156 ,Potencia Media: 288 , Tiempo Total 6687 
Registro 6157 ,Potencia Media: 272 , Tiempo Total 6773 
Registro 6158 ,Potencia Media: 275 , Tiempo Total 6778 
Registro 6159 ,Potencia Media: 277 , Tiempo Total 6714 
Registro 6160 ,Potencia Media: 280 , Tiempo Total 6714 
Registro 6161 ,Potencia Media: 282 , Tiempo Total 6714 
Registro 6162 ,Potencia Media: 285 , Tiempo Total 6714 
Registro 6163 ,Potencia Media: 274 , Tiempo Total 6775 
Registro 6164 ,Potencia Media: 276 , Tiempo Total 6780 
Registro 6165 ,Potencia Media: 279 , Tiempo Total 6716 
Registro 6166 ,Potencia Media: 281 , Tiempo Total 6717 
Registro 6167 ,Potencia Media: 283 , Tiempo Total 6717 
Registro 6168 ,Potencia Media: 286 , Tiempo Total 6717 
Registro 6169 ,Potencia Media: 275 , Tiempo Total 6746 
Registro 6170 ,Potencia Media: 277 , Tiempo Total 6751 
Registro 6171 ,Potencia Media: 280 , Tiempo Total 6687 
Registro 6172 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 6173 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 6174 ,Potencia Media: 287 , Tiempo Total 6687 
Registro 6175 ,Potencia Media: 276 , Tiempo Total 6746 
Registro 6176 ,Potencia Media: 278 , Tiempo Total 6751 
Registro 6177 ,Potencia Media: 281 , Tiempo Total 6687 
Registro 6178 ,Potencia Media: 283 , Tiempo Total 6687 
Registro 6179 ,Potencia Media: 286 , Tiempo Total 6687 
Registro 6180 ,Potencia Media: 288 , Tiempo Total 6687 
Registro 6181 ,Potencia Media: 277 , Tiempo Total 6746 
Registro 6182 ,Potencia Media: 279 , Tiempo Total 6751 
Registro 6183 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 6184 ,Potencia Media: 284 , Tiempo Total 6687 
Registro 6185 ,Potencia Media: 287 , Tiempo Total 6687 
Registro 6186 ,Potencia Media: 289 , Tiempo Total 6687 
Registro 6187 ,Potencia Media: 278 , Tiempo Total 6746 
Registro 6188 ,Potencia Media: 280 , Tiempo Total 6751 
Registro 6189 ,Potencia Media: 283 , Tiempo Total 6687 
Registro 6190 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 6191 ,Potencia Media: 288 , Tiempo Total 6687 
Registro 6192 ,Potencia Media: 290 , Tiempo Total 6687 
Registro 6193 ,Potencia Media: 275 , Tiempo Total 6773 
Registro 6194 ,Potencia Media: 278 , Tiempo Total 6778 
Registro 6195 ,Potencia Media: 280 , Tiempo Total 6714 
Registro 6196 ,Potencia Media: 283 , Tiempo Total 6714 
Registro 6197 ,Potencia Media: 285 , Tiempo Total 6714 
Registro 6198 ,Potencia Media: 287 , Tiempo Total 6714 
Registro 6199 ,Potencia Media: 276 , Tiempo Total 6775 
Registro 6200 ,Potencia Media: 279 , Tiempo Total 6780 
Registro 6201 ,Potencia Media: 281 , Tiempo Total 6716 
Registro 6202 ,Potencia Media: 284 , Tiempo Total 6717 
Registro 6203 ,Potencia Media: 286 , Tiempo Total 6717 
Registro 6204 ,Potencia Media: 288 , Tiempo Total 6717 
Registro 6205 ,Potencia Media: 277 , Tiempo Total 6746 
Registro 6206 ,Potencia Media: 280 , Tiempo Total 6751 
Registro 6207 ,Potencia Media: 282 , Tiempo Total 6687 
Registro 6208 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 6209 ,Potencia Media: 287 , Tiempo Total 6687 
Registro 6210 ,Potencia Media: 290 , Tiempo Total 6687 
Registro 6211 ,Potencia Media: 278 , Tiempo Total 6746 
Registro 6212 ,Potencia Media: 281 , Tiempo Total 6751 
Registro 6213 ,Potencia Media: 284 , Tiempo Total 6687 
Registro 6214 ,Potencia Media: 286 , Tiempo Total 6687 
Registro 6215 ,Potencia Media: 288 , Tiempo Total 6687 
Registro 6216 ,Potencia Media: 291 , Tiempo Total 6687 
Registro 6217 ,Potencia Media: 280 , Tiempo Total 6746 
Registro 6218 ,Potencia Media: 282 , Tiempo Total 6751 
Registro 6219 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 6220 ,Potencia Media: 287 , Tiempo Total 6687 
Registro 6221 ,Potencia Media: 290 , Tiempo Total 6687 
Registro 6222 ,Potencia Media: 292 , Tiempo Total 6687 
Registro 6223 ,Potencia Media: 281 , Tiempo Total 6746 
Registro 6224 ,Potencia Media: 283 , Tiempo Total 6751 
Registro 6225 ,Potencia Media: 286 , Tiempo Total 6687 
Registro 6226 ,Potencia Media: 288 , Tiempo Total 6687 
Registro 6227 ,Potencia Media: 291 , Tiempo Total 6687 
Registro 6228 ,Potencia Media: 293 , Tiempo Total 6687 
Registro 6229 ,Potencia Media: 278 , Tiempo Total 6773 
Registro 6230 ,Potencia Media: 280 , Tiempo Total 6778 
Registro 6231 ,Potencia Media: 283 , Tiempo Total 6714 
Registro 6232 ,Potencia Media: 285 , Tiempo Total 6714 
Registro 6233 ,Potencia Media: 288 , Tiempo Total 6714 
Registro 6234 ,Potencia Media: 290 , Tiempo Total 6714 
Registro 6235 ,Potencia Media: 279 , Tiempo Total 6775 
Registro 6236 ,Potencia Media: 281 , Tiempo Total 6780 
Registro 6237 ,Potencia Media: 284 , Tiempo Total 6716 
Registro 6238 ,Potencia Media: 286 , Tiempo Total 6717 
Registro 6239 ,Potencia Media: 289 , Tiempo Total 6717 
Registro 6240 ,Potencia Media: 291 , Tiempo Total 6717 
Registro 6241 ,Potencia Media: 280 , Tiempo Total 6746 
Registro 6242 ,Potencia Media: 283 , Tiempo Total 6751 
Registro 6243 ,Potencia Media: 285 , Tiempo Total 6687 
Registro 6244 ,Potencia Media: 288 , Tiempo Total 6687 
Registro 6245 ,Potencia Media: 290 , Tiempo Total 6687 
Registro 6246 ,Potencia Media: 292 , Tiempo Total 6687 
Registro 6247 ,Potencia Media: 281 , Tiempo Total 6746 
Registro 6248 ,Potencia Media: 284 , Tiempo Total 6751 
Registro 6249 ,Potencia Media: 286 , Tiempo Total 6687 
Registro 6250 ,Potencia Media: 289 , Tiempo Total 6687 
Registro 6251 ,Potencia Media: 291 , Tiempo Total 6687 
Registro 6252 ,Potencia Media: 294 , Tiempo Total 6687 
Registro 6253 ,Potencia Media: 282 , Tiempo Total 6746 
Registro 6254 ,Potencia Media: 285 , Tiempo Total 6751 
Registro 6255 ,Potencia Media: 287 , Tiempo Total 6687 
Registro 6256 ,Potencia Media: 290 , Tiempo Total 6687 
Registro 6257 ,Potencia Media: 292 , Tiempo Total 6687 
Registro 6258 ,Potencia Media: 295 , Tiempo Total 6687 
Registro 6259 ,Potencia Media: 283 , Tiempo Total 6746 
Registro 6260 ,Potencia Media: 286 , Tiempo Total 6751 
Registro 6261 ,Potencia Media: 288 , Tiempo Total 6687 
Registro 6262 ,Potencia Media: 291 , Tiempo Total 6687 
Registro 6263 ,Potencia Media: 293 , Tiempo Total 6687 
Registro 6264 ,Potencia Media: 296 , Tiempo Total 6687 
Registro 6265 ,Potencia Media: 267 , Tiempo Total 6838 
Registro 6266 ,Potencia Media: 269 , Tiempo Total 6843 
Registro 6267 ,Potencia Media: 272 , Tiempo Total 6779 
Registro 6268 ,Potencia Media: 274 , Tiempo Total 6779 
Registro 6269 ,Potencia Media: 276 , Tiempo Total 6779 
Registro 6270 ,Potencia Media: 279 , Tiempo Total 6779 
Registro 6271 ,Potencia Media: 268 , Tiempo Total 6840 
Registro 6272 ,Potencia Media: 270 , Tiempo Total 6845 
Registro 6273 ,Potencia Media: 273 , Tiempo Total 6782 
Registro 6274 ,Potencia Media: 275 , Tiempo Total 6782 
Registro 6275 ,Potencia Media: 277 , Tiempo Total 6782 
Registro 6276 ,Potencia Media: 280 , Tiempo Total 6782 
Registro 6277 ,Potencia Media: 269 , Tiempo Total 6811 
Registro 6278 ,Potencia Media: 271 , Tiempo Total 6816 
Registro 6279 ,Potencia Media: 274 , Tiempo Total 6752 
Registro 6280 ,Potencia Media: 276 , Tiempo Total 6752 
Registro 6281 ,Potencia Media: 279 , Tiempo Total 6752 
Registro 6282 ,Potencia Media: 281 , Tiempo Total 6752 
Registro 6283 ,Potencia Media: 270 , Tiempo Total 6811 
Registro 6284 ,Potencia Media: 272 , Tiempo Total 6816 
Registro 6285 ,Potencia Media: 275 , Tiempo Total 6752 
Registro 6286 ,Potencia Media: 277 , Tiempo Total 6753 
Registro 6287 ,Potencia Media: 280 , Tiempo Total 6753 
Registro 6288 ,Potencia Media: 282 , Tiempo Total 6753 
Registro 6289 ,Potencia Media: 271 , Tiempo Total 6811 
Registro 6290 ,Potencia Media: 273 , Tiempo Total 6816 
Registro 6291 ,Potencia Media: 276 , Tiempo Total 6752 
Registro 6292 ,Potencia Media: 278 , Tiempo Total 6753 
Registro 6293 ,Potencia Media: 281 , Tiempo Total 6753 
Registro 6294 ,Potencia Media: 283 , Tiempo Total 6753 
Registro 6295 ,Potencia Media: 272 , Tiempo Total 6811 
Registro 6296 ,Potencia Media: 275 , Tiempo Total 6816 
Registro 6297 ,Potencia Media: 277 , Tiempo Total 6752 
Registro 6298 ,Potencia Media: 279 , Tiempo Total 6753 
Registro 6299 ,Potencia Media: 282 , Tiempo Total 6753 
Registro 6300 ,Potencia Media: 284 , Tiempo Total 6753 
Registro 6301 ,Potencia Media: 269 , Tiempo Total 6844 
Registro 6302 ,Potencia Media: 272 , Tiempo Total 6849 
Registro 6303 ,Potencia Media: 274 , Tiempo Total 6785 
Registro 6304 ,Potencia Media: 277 , Tiempo Total 6785 
Registro 6305 ,Potencia Media: 279 , Tiempo Total 6785 
Registro 6306 ,Potencia Media: 281 , Tiempo Total 6785 
Registro 6307 ,Potencia Media: 270 , Tiempo Total 6846 
Registro 6308 ,Potencia Media: 273 , Tiempo Total 6852 
Registro 6309 ,Potencia Media: 275 , Tiempo Total 6788 
Registro 6310 ,Potencia Media: 278 , Tiempo Total 6788 
Registro 6311 ,Potencia Media: 280 , Tiempo Total 6788 
Registro 6312 ,Potencia Media: 283 , Tiempo Total 6788 
Registro 6313 ,Potencia Media: 272 , Tiempo Total 6817 
Registro 6314 ,Potencia Media: 274 , Tiempo Total 6822 
Registro 6315 ,Potencia Media: 277 , Tiempo Total 6758 
Registro 6316 ,Potencia Media: 279 , Tiempo Total 6759 
Registro 6317 ,Potencia Media: 281 , Tiempo Total 6759 
Registro 6318 ,Potencia Media: 284 , Tiempo Total 6759 
Registro 6319 ,Potencia Media: 273 , Tiempo Total 6817 
Registro 6320 ,Potencia Media: 275 , Tiempo Total 6822 
Registro 6321 ,Potencia Media: 278 , Tiempo Total 6758 
Registro 6322 ,Potencia Media: 280 , Tiempo Total 6759 
Registro 6323 ,Potencia Media: 282 , Tiempo Total 6759 
Registro 6324 ,Potencia Media: 285 , Tiempo Total 6759 
Registro 6325 ,Potencia Media: 274 , Tiempo Total 6817 
Registro 6326 ,Potencia Media: 276 , Tiempo Total 6822 
Registro 6327 ,Potencia Media: 279 , Tiempo Total 6758 
Registro 6328 ,Potencia Media: 281 , Tiempo Total 6759 
Registro 6329 ,Potencia Media: 284 , Tiempo Total 6759 
Registro 6330 ,Potencia Media: 286 , Tiempo Total 6759 
Registro 6331 ,Potencia Media: 275 , Tiempo Total 6817 
Registro 6332 ,Potencia Media: 277 , Tiempo Total 6822 
Registro 6333 ,Potencia Media: 280 , Tiempo Total 6758 
Registro 6334 ,Potencia Media: 282 , Tiempo Total 6759 
Registro 6335 ,Potencia Media: 285 , Tiempo Total 6759 
